IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.236.165.25,2096,2096,true,SIN,Asia Pacific,Singapore,76,5.16
47.243.169.63,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,5.16
8.222.193.65,2095,2095,false,SIN,Asia Pacific,Singapore,4,5.16
8.218.136.25,8443,8443,true,HKG,Asia Pacific,Hong Kong,59,5.15
8.219.113.232,2083,2083,true,SIN,Asia Pacific,Singapore,45,5.15
8.222.183.242,2095,2095,false,SIN,Asia Pacific,Singapore,40,5.14
47.238.6.102,8080,8080,false,HKG,Asia Pacific,Hong Kong,57,5.14
8.222.144.50,2052,2052,false,SIN,Asia Pacific,Singapore,10,5.14
47.243.91.58,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,5.14
8.222.191.138,2082,2082,false,SIN,Asia Pacific,Singapore,4,5.13
8.219.100.168,2052,2052,false,SIN,Asia Pacific,Singapore,12,5.13
47.242.171.94,2053,2053,true,HKG,Asia Pacific,Hong Kong,47,5.13
47.245.86.230,2096,2096,true,SIN,Asia Pacific,Singapore,48,5.13
47.237.8.82,2095,2095,false,SIN,Asia Pacific,Singapore,15,5.13
47.242.36.78,80,80,false,HKG,Asia Pacific,Hong Kong,88,5.12
8.219.5.10,2087,2087,true,SIN,Asia Pacific,Singapore,43,5.12
8.222.187.4,80,80,false,SIN,Asia Pacific,Singapore,25,5.12
8.222.180.86,2086,2086,false,SIN,Asia Pacific,Singapore,24,5.12
47.243.86.79,8443,8443,true,HKG,Asia Pacific,Hong Kong,41,5.12
8.222.174.108,2095,2095,false,SIN,Asia Pacific,Singapore,21,5.11
8.222.179.231,8443,8443,true,SIN,Asia Pacific,Singapore,69,5.11
8.218.74.119,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,5.11
47.236.164.215,2087,2087,true,SIN,Asia Pacific,Singapore,82,5.11
8.210.119.11,80,80,false,HKG,Asia Pacific,Hong Kong,39,5.11
47.254.156.225,443,443,true,FRA,Europe,Frankfurt,275,5.11
8.219.174.213,2086,2086,false,SIN,Asia Pacific,Singapore,17,5.11
8.222.187.4,8443,8443,true,SIN,Asia Pacific,Singapore,102,5.10
47.236.180.51,2053,2053,true,SIN,Asia Pacific,Singapore,37,5.10
8.210.207.214,2087,2087,true,HKG,Asia Pacific,Hong Kong,38,5.10
47.243.139.243,8080,8080,false,HKG,Asia Pacific,Hong Kong,76,5.10
47.242.176.237,2083,2083,true,HKG,Asia Pacific,Hong Kong,42,5.10
47.237.95.13,2086,2086,false,SIN,Asia Pacific,Singapore,24,5.09
47.236.145.85,2053,2053,true,SIN,Asia Pacific,Singapore,75,5.09
47.243.90.180,8880,8880,false,HKG,Asia Pacific,Hong Kong,44,5.09
47.236.75.113,2083,2083,true,SIN,Asia Pacific,Singapore,54,5.09
47.76.77.103,8880,8880,false,HKG,Asia Pacific,Hong Kong,165,5.08
47.243.173.187,443,443,true,HKG,Asia Pacific,Hong Kong,98,5.08
47.242.17.250,80,80,false,HKG,Asia Pacific,Hong Kong,49,5.08
47.237.81.112,2052,2052,false,SIN,Asia Pacific,Singapore,26,5.07
47.237.95.156,8080,8080,false,SIN,Asia Pacific,Singapore,26,5.07
47.236.172.71,2086,2086,false,SIN,Asia Pacific,Singapore,15,5.07
8.222.179.231,80,80,false,SIN,Asia Pacific,Singapore,174,5.07
47.236.104.11,2096,2096,true,SIN,Asia Pacific,Singapore,54,5.07
47.243.42.219,2053,2053,true,HKG,Asia Pacific,Hong Kong,84,5.06
47.245.118.70,2083,2083,true,SIN,Asia Pacific,Singapore,40,5.06
8.218.207.169,2096,2096,true,HKG,Asia Pacific,Hong Kong,53,5.06
8.222.208.38,8880,8880,false,SIN,Asia Pacific,Singapore,4,5.05
47.243.139.243,2096,2096,true,HKG,Asia Pacific,Hong Kong,53,5.05
47.236.97.90,2083,2083,true,SIN,Asia Pacific,Singapore,117,5.05
47.236.170.54,80,80,false,SIN,Asia Pacific,Singapore,21,5.04
8.222.187.4,2083,2083,true,SIN,Asia Pacific,Singapore,43,5.04
47.242.171.94,8880,8880,false,HKG,Asia Pacific,Hong Kong,48,5.04
8.210.9.129,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,5.03
47.236.75.113,2086,2086,false,SIN,Asia Pacific,Singapore,6,5.03
8.218.243.95,2053,2053,true,HKG,Asia Pacific,Hong Kong,92,5.03
47.236.150.13,2095,2095,false,SIN,Asia Pacific,Singapore,7,5.03
8.210.3.24,2086,2086,false,HKG,Asia Pacific,Hong Kong,34,5.02
47.243.86.79,2096,2096,true,HKG,Asia Pacific,Hong Kong,76,5.02
8.218.181.189,2096,2096,true,HKG,Asia Pacific,Hong Kong,53,5.02
8.217.127.73,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,5.02
47.236.117.48,2052,2052,false,SIN,Asia Pacific,Singapore,36,5.02
8.210.9.129,80,80,false,HKG,Asia Pacific,Hong Kong,41,5.02
47.236.121.23,8880,8880,false,SIN,Asia Pacific,Singapore,10,5.02
47.236.104.11,2083,2083,true,SIN,Asia Pacific,Singapore,97,5.02
47.237.82.15,8443,8443,true,SIN,Asia Pacific,Singapore,135,5.01
47.76.159.146,2083,2083,true,HKG,Asia Pacific,Hong Kong,81,5.01
8.222.175.6,443,443,true,SIN,Asia Pacific,Singapore,90,5.01
47.245.84.124,80,80,false,SIN,Asia Pacific,Singapore,13,5.01
47.236.205.188,2086,2086,false,SIN,Asia Pacific,Singapore,40,5.00
47.237.8.82,8080,8080,false,SIN,Asia Pacific,Singapore,20,5.00
47.236.121.23,2087,2087,true,SIN,Asia Pacific,Singapore,40,5.00
8.218.74.119,8880,8880,false,HKG,Asia Pacific,Hong Kong,47,5.00
47.236.125.62,2087,2087,true,NRT,Asia Pacific,Tokyo,116,5.00
47.237.84.173,8880,8880,false,SIN,Asia Pacific,Singapore,20,5.00
47.237.10.1,2082,2082,false,SIN,Asia Pacific,Singapore,19,5.00
47.236.10.182,2083,2083,true,SIN,Asia Pacific,Singapore,43,5.00
8.217.145.40,2095,2095,false,HKG,Asia Pacific,Hong Kong,48,4.99
47.236.144.208,2086,2086,false,SIN,Asia Pacific,Singapore,22,4.99
47.236.150.13,8443,8443,true,SIN,Asia Pacific,Singapore,71,4.99
8.219.106.156,8443,8443,true,SIN,Asia Pacific,Singapore,50,4.99
47.236.121.23,8880,8880,false,SIN,Asia Pacific,Singapore,5,4.99
8.222.156.242,2095,2095,false,SIN,Asia Pacific,Singapore,12,4.99
47.236.10.182,2087,2087,true,SIN,Asia Pacific,Singapore,68,4.99
47.243.206.150,80,80,false,HKG,Asia Pacific,Hong Kong,63,4.99
47.236.102.102,80,80,false,SIN,Asia Pacific,Singapore,5,4.98
47.236.171.205,8080,8080,false,SIN,Asia Pacific,Singapore,19,4.98
47.236.17.193,8080,8080,false,SIN,Asia Pacific,Singapore,34,4.98
8.222.187.4,2053,2053,true,SIN,Asia Pacific,Singapore,122,4.98
8.222.134.170,2082,2082,false,SIN,Asia Pacific,Singapore,19,4.98
47.243.203.119,2086,2086,false,HKG,Asia Pacific,Hong Kong,50,4.98
47.236.144.48,2082,2082,false,SIN,Asia Pacific,Singapore,29,4.97
8.222.160.176,8880,8880,false,SIN,Asia Pacific,Singapore,16,4.97
8.210.34.188,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,4.97
47.237.10.1,2053,2053,true,SIN,Asia Pacific,Singapore,95,4.97
47.236.121.23,8080,8080,false,SIN,Asia Pacific,Singapore,18,4.97
47.236.146.249,2087,2087,true,SIN,Asia Pacific,Singapore,60,4.97
47.237.95.156,2087,2087,true,SIN,Asia Pacific,Singapore,131,4.97
47.236.167.231,8880,8880,false,SIN,Asia Pacific,Singapore,23,4.97
8.222.181.117,443,443,true,SIN,Asia Pacific,Singapore,63,4.97
47.243.67.28,2087,2087,true,HKG,Asia Pacific,Hong Kong,72,4.96
8.222.222.64,2082,2082,false,SIN,Asia Pacific,Singapore,4,4.96
47.237.0.31,2095,2095,false,SIN,Asia Pacific,Singapore,37,4.96
47.245.102.52,8880,8880,false,SIN,Asia Pacific,Singapore,9,4.96
8.217.164.10,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,4.96
47.236.17.193,2082,2082,false,SIN,Asia Pacific,Singapore,52,4.96
47.236.102.102,2087,2087,true,SIN,Asia Pacific,Singapore,62,4.95
47.76.204.76,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,4.95
8.217.85.14,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,4.95
8.222.179.231,2052,2052,false,SIN,Asia Pacific,Singapore,5,4.95
8.222.174.108,8080,8080,false,SIN,Asia Pacific,Singapore,358,4.95
47.236.168.17,2087,2087,true,SIN,Asia Pacific,Singapore,73,4.95
8.222.160.176,80,80,false,SIN,Asia Pacific,Singapore,19,4.94
47.236.180.51,80,80,false,SIN,Asia Pacific,Singapore,21,4.94
47.237.0.31,80,80,false,SIN,Asia Pacific,Singapore,17,4.94
8.222.244.192,8443,8443,true,SIN,Asia Pacific,Singapore,53,4.94
8.217.121.207,2053,2053,true,HKG,Asia Pacific,Hong Kong,76,4.94
47.236.9.152,8443,8443,true,SIN,Asia Pacific,Singapore,52,4.93
47.242.176.237,8880,8880,false,HKG,Asia Pacific,Hong Kong,43,4.93
8.222.174.108,2053,2053,true,SIN,Asia Pacific,Singapore,85,4.93
47.237.95.140,8443,8443,true,SIN,Asia Pacific,Singapore,78,4.93
47.236.10.182,2086,2086,false,SIN,Asia Pacific,Singapore,14,4.93
47.236.9.152,2082,2082,false,SIN,Asia Pacific,Singapore,37,4.93
47.236.144.156,2095,2095,false,SIN,Asia Pacific,Singapore,15,4.92
8.222.184.198,2095,2095,false,SIN,Asia Pacific,Singapore,31,4.92
47.237.84.173,2086,2086,false,SIN,Asia Pacific,Singapore,40,4.92
8.222.215.228,2053,2053,true,SIN,Asia Pacific,Singapore,42,4.91
47.242.17.250,2086,2086,false,HKG,Asia Pacific,Hong Kong,46,4.91
8.222.181.117,8443,8443,true,SIN,Asia Pacific,Singapore,77,4.91
47.236.145.85,2087,2087,true,SIN,Asia Pacific,Singapore,27,4.91
47.236.167.231,2086,2086,false,SIN,Asia Pacific,Singapore,37,4.91
8.222.165.117,8080,8080,false,SIN,Asia Pacific,Singapore,20,4.91
47.237.81.112,2095,2095,false,SIN,Asia Pacific,Singapore,19,4.91
47.236.144.48,2095,2095,false,SIN,Asia Pacific,Singapore,20,4.91
47.236.118.216,2095,2095,false,SIN,Asia Pacific,Singapore,37,4.91
8.210.175.109,2083,2083,true,HKG,Asia Pacific,Hong Kong,36,4.91
8.219.6.150,2052,2052,false,SIN,Asia Pacific,Singapore,6,4.91
8.222.165.117,2052,2052,false,SIN,Asia Pacific,Singapore,38,4.90
8.219.248.47,2053,2053,true,SIN,Asia Pacific,Singapore,58,4.90
8.210.21.65,2096,2096,true,HKG,Asia Pacific,Hong Kong,51,4.90
8.218.53.110,2087,2087,true,HKG,Asia Pacific,Hong Kong,80,4.90
47.237.95.156,8443,8443,true,SIN,Asia Pacific,Singapore,71,4.90
47.237.95.146,80,80,false,SIN,Asia Pacific,Singapore,13,4.90
47.243.169.63,8443,8443,true,HKG,Asia Pacific,Hong Kong,71,4.90
47.242.202.230,2052,2052,false,HKG,Asia Pacific,Hong Kong,73,4.90
8.222.184.198,2083,2083,true,SIN,Asia Pacific,Singapore,40,4.90
8.222.162.45,8443,8443,true,SIN,Asia Pacific,Singapore,65,4.90
8.217.85.14,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,4.90
47.236.125.62,2086,2086,false,NRT,Asia Pacific,Tokyo,85,4.89
47.254.131.130,443,443,true,FRA,Europe,Frankfurt,267,4.89
47.236.75.113,8080,8080,false,SIN,Asia Pacific,Singapore,6,4.89
8.222.193.65,8880,8880,false,SIN,Asia Pacific,Singapore,14,4.89
47.237.84.173,2052,2052,false,SIN,Asia Pacific,Singapore,45,4.89
8.222.214.231,443,443,true,SIN,Asia Pacific,Singapore,13,4.88
47.242.36.78,8880,8880,false,HKG,Asia Pacific,Hong Kong,47,4.88
47.243.139.243,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,4.88
47.76.159.146,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,4.88
8.219.4.122,8080,8080,false,SIN,Asia Pacific,Singapore,5,4.88
47.237.0.31,80,80,false,SIN,Asia Pacific,Singapore,13,4.87
47.236.144.208,2087,2087,true,SIN,Asia Pacific,Singapore,35,4.87
8.222.191.138,2087,2087,true,SIN,Asia Pacific,Singapore,23,4.87
47.242.79.71,2082,2082,false,HKG,Asia Pacific,Hong Kong,46,4.87
8.222.156.242,2052,2052,false,SIN,Asia Pacific,Singapore,6,4.87
47.242.36.78,2087,2087,true,HKG,Asia Pacific,Hong Kong,121,4.87
47.237.83.20,2095,2095,false,SIN,Asia Pacific,Singapore,23,4.87
47.236.170.54,8443,8443,true,SIN,Asia Pacific,Singapore,71,4.87
47.237.83.20,2083,2083,true,SIN,Asia Pacific,Singapore,76,4.87
47.242.174.27,2052,2052,false,HKG,Asia Pacific,Hong Kong,43,4.87
8.217.248.220,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,4.86
8.219.6.150,80,80,false,SIN,Asia Pacific,Singapore,10,4.86
47.242.252.237,8443,8443,true,HKG,Asia Pacific,Hong Kong,54,4.86
8.218.74.119,2052,2052,false,HKG,Asia Pacific,Hong Kong,85,4.86
8.217.149.28,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,4.86
47.237.86.185,2095,2095,false,SIN,Asia Pacific,Singapore,26,4.85
8.218.48.92,8443,8443,true,HKG,Asia Pacific,Hong Kong,100,4.85
47.236.202.91,8880,8880,false,SIN,Asia Pacific,Singapore,43,4.85
47.237.95.156,2082,2082,false,SIN,Asia Pacific,Singapore,31,4.85
47.91.95.33,443,443,true,FRA,Europe,Frankfurt,271,4.85
8.222.214.231,2095,2095,false,SIN,Asia Pacific,Singapore,12,4.85
47.242.252.237,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,4.85
8.222.193.65,2052,2052,false,SIN,Asia Pacific,Singapore,15,4.85
47.236.167.231,2082,2082,false,SIN,Asia Pacific,Singapore,27,4.85
47.236.170.225,2095,2095,false,SIN,Asia Pacific,Singapore,19,4.85
8.217.49.34,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,4.85
8.222.134.170,80,80,false,SIN,Asia Pacific,Singapore,29,4.85
8.222.222.64,80,80,false,SIN,Asia Pacific,Singapore,4,4.84
47.237.8.82,2082,2082,false,SIN,Asia Pacific,Singapore,23,4.83
8.219.5.10,80,80,false,SIN,Asia Pacific,Singapore,11,4.83
8.219.6.150,80,80,false,SIN,Asia Pacific,Singapore,5,4.82
8.222.191.138,2096,2096,true,SIN,Asia Pacific,Singapore,18,4.82
47.236.169.15,8080,8080,false,SIN,Asia Pacific,Singapore,21,4.82
8.217.193.25,2087,2087,true,HKG,Asia Pacific,Hong Kong,65,4.82
8.218.18.132,2095,2095,false,HKG,Asia Pacific,Hong Kong,46,4.82
47.76.49.246,80,80,false,HKG,Asia Pacific,Hong Kong,54,4.81
8.219.6.150,2082,2082,false,SIN,Asia Pacific,Singapore,13,4.81
8.217.221.165,2052,2052,false,HKG,Asia Pacific,Hong Kong,54,4.81
8.217.85.14,8443,8443,true,HKG,Asia Pacific,Hong Kong,46,4.81
47.236.144.156,8443,8443,true,SIN,Asia Pacific,Singapore,30,4.81
8.218.146.204,2096,2096,true,HKG,Asia Pacific,Hong Kong,40,4.81
8.218.11.90,80,80,false,HKG,Asia Pacific,Hong Kong,51,4.81
8.217.164.10,2053,2053,true,HKG,Asia Pacific,Hong Kong,98,4.81
8.218.143.10,2086,2086,false,HKG,Asia Pacific,Hong Kong,49,4.81
8.222.214.231,2086,2086,false,SIN,Asia Pacific,Singapore,5,4.81
8.217.147.230,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,4.80
47.245.86.230,2086,2086,false,SIN,Asia Pacific,Singapore,5,4.80
47.236.5.223,8880,8880,false,SIN,Asia Pacific,Singapore,17,4.80
8.222.134.170,8443,8443,true,SIN,Asia Pacific,Singapore,76,4.80
47.243.27.217,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,4.80
47.236.205.188,2082,2082,false,SIN,Asia Pacific,Singapore,52,4.80
8.219.11.158,80,80,false,SIN,Asia Pacific,Singapore,2,4.79
47.236.75.113,2096,2096,true,SIN,Asia Pacific,Singapore,45,4.79
47.238.6.102,2082,2082,false,HKG,Asia Pacific,Hong Kong,58,4.79
47.237.14.220,8080,8080,false,SIN,Asia Pacific,Singapore,15,4.79
8.210.192.93,8443,8443,true,HKG,Asia Pacific,Hong Kong,36,4.79
8.210.9.129,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,4.79
47.236.9.152,2086,2086,false,SIN,Asia Pacific,Singapore,9,4.79
47.236.237.90,2082,2082,false,SIN,Asia Pacific,Singapore,49,4.79
47.236.10.182,8443,8443,true,SIN,Asia Pacific,Singapore,43,4.78
47.243.139.243,80,80,false,HKG,Asia Pacific,Hong Kong,39,4.78
8.222.156.242,2082,2082,false,SIN,Asia Pacific,Singapore,10,4.78
47.242.171.94,8443,8443,true,HKG,Asia Pacific,Hong Kong,53,4.78
8.222.208.38,8080,8080,false,SIN,Asia Pacific,Singapore,17,4.78
47.242.176.237,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,4.78
47.236.145.85,8080,8080,false,SIN,Asia Pacific,Singapore,16,4.78
47.237.0.31,8443,8443,true,SIN,Asia Pacific,Singapore,79,4.78
8.222.174.108,80,80,false,SIN,Asia Pacific,Singapore,14,4.77
47.236.144.208,8443,8443,true,SIN,Asia Pacific,Singapore,33,4.77
47.236.237.90,80,80,false,SIN,Asia Pacific,Singapore,30,4.77
47.236.144.48,2086,2086,false,SIN,Asia Pacific,Singapore,16,4.76
8.222.156.242,8880,8880,false,SIN,Asia Pacific,Singapore,9,4.76
47.243.60.150,8080,8080,false,HKG,Asia Pacific,Hong Kong,47,4.76
47.243.74.220,2096,2096,true,HKG,Asia Pacific,Hong Kong,59,4.76
8.210.175.109,2053,2053,true,HKG,Asia Pacific,Hong Kong,44,4.76
47.243.206.150,2087,2087,true,HKG,Asia Pacific,Hong Kong,70,4.76
47.237.11.182,2083,2083,true,SIN,Asia Pacific,Singapore,45,4.76
8.222.214.231,2052,2052,false,SIN,Asia Pacific,Singapore,35,4.76
47.76.37.57,2095,2095,false,HKG,Asia Pacific,Hong Kong,42,4.75
47.236.144.156,8080,8080,false,SIN,Asia Pacific,Singapore,9,4.75
47.242.234.127,2096,2096,true,HKG,Asia Pacific,Hong Kong,59,4.75
8.222.150.197,2052,2052,false,SIN,Asia Pacific,Singapore,17,4.75
47.236.164.215,2083,2083,true,SIN,Asia Pacific,Singapore,88,4.75
47.236.237.90,2053,2053,true,SIN,Asia Pacific,Singapore,32,4.74
8.222.150.197,2053,2053,true,SIN,Asia Pacific,Singapore,83,4.74
8.217.145.40,2086,2086,false,HKG,Asia Pacific,Hong Kong,64,4.74
8.222.144.50,8443,8443,true,SIN,Asia Pacific,Singapore,58,4.74
47.76.32.108,2053,2053,true,HKG,Asia Pacific,Hong Kong,67,4.74
8.210.3.24,2082,2082,false,HKG,Asia Pacific,Hong Kong,55,4.74
8.218.2.181,2083,2083,true,HKG,Asia Pacific,Hong Kong,72,4.74
47.237.100.206,2096,2096,true,SIN,Asia Pacific,Singapore,116,4.73
47.245.118.70,2087,2087,true,SIN,Asia Pacific,Singapore,33,4.73
47.237.8.82,2086,2086,false,SIN,Asia Pacific,Singapore,21,4.73
8.218.146.204,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,4.72
47.237.10.1,8880,8880,false,SIN,Asia Pacific,Singapore,13,4.72
47.237.86.185,2082,2082,false,SIN,Asia Pacific,Singapore,24,4.72
47.243.173.187,2086,2086,false,HKG,Asia Pacific,Hong Kong,56,4.72
47.236.97.90,2087,2087,true,SIN,Asia Pacific,Singapore,101,4.72
8.217.250.222,2095,2095,false,HKG,Asia Pacific,Hong Kong,54,4.72
47.242.171.94,8080,8080,false,HKG,Asia Pacific,Hong Kong,45,4.72
8.210.3.24,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,4.72
8.222.181.117,2052,2052,false,SIN,Asia Pacific,Singapore,19,4.72
8.222.181.117,8880,8880,false,SIN,Asia Pacific,Singapore,17,4.72
8.219.1.92,8080,8080,false,SIN,Asia Pacific,Singapore,8,4.71
8.219.97.50,2082,2082,false,SIN,Asia Pacific,Singapore,6,4.71
47.76.77.103,2082,2082,false,HKG,Asia Pacific,Hong Kong,75,4.71
47.245.102.52,2087,2087,true,SIN,Asia Pacific,Singapore,33,4.70
47.236.87.246,80,80,false,SIN,Asia Pacific,Singapore,18,4.70
47.245.86.230,2083,2083,true,SIN,Asia Pacific,Singapore,31,4.70
8.209.79.120,443,443,true,FRA,Europe,Frankfurt,259,4.70
8.210.207.214,2086,2086,false,HKG,Asia Pacific,Hong Kong,47,4.70
47.242.36.78,8080,8080,false,HKG,Asia Pacific,Hong Kong,63,4.69
47.245.105.224,8080,8080,false,SIN,Asia Pacific,Singapore,4,4.69
8.222.237.131,2086,2086,false,SIN,Asia Pacific,Singapore,20,4.68
47.236.174.206,2087,2087,true,SIN,Asia Pacific,Singapore,111,4.68
8.222.179.231,2083,2083,true,SIN,Asia Pacific,Singapore,88,4.68
47.245.105.224,2087,2087,true,SIN,Asia Pacific,Singapore,65,4.68
8.211.20.106,443,443,true,FRA,Europe,Frankfurt,251,4.68
47.76.32.108,8880,8880,false,HKG,Asia Pacific,Hong Kong,52,4.68
47.243.91.58,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,4.68
47.76.146.1,80,80,false,HKG,Asia Pacific,Hong Kong,45,4.68
47.242.171.94,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,4.68
47.236.202.91,8443,8443,true,SIN,Asia Pacific,Singapore,78,4.67
8.210.175.109,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,4.67
47.242.174.27,2087,2087,true,HKG,Asia Pacific,Hong Kong,40,4.67
47.236.93.176,80,80,false,SIN,Asia Pacific,Singapore,13,4.67
8.222.180.86,2086,2086,false,SIN,Asia Pacific,Singapore,184,4.67
47.243.74.220,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,4.66
8.222.191.138,8080,8080,false,SIN,Asia Pacific,Singapore,7,4.66
47.237.95.13,8080,8080,false,SIN,Asia Pacific,Singapore,37,4.66
8.222.208.38,8080,8080,false,SIN,Asia Pacific,Singapore,14,4.66
47.245.105.224,2095,2095,false,SIN,Asia Pacific,Singapore,6,4.66
47.237.95.13,8080,8080,false,SIN,Asia Pacific,Singapore,70,4.66
47.237.0.31,2053,2053,true,SIN,Asia Pacific,Singapore,37,4.66
47.76.77.103,8080,8080,false,HKG,Asia Pacific,Hong Kong,78,4.66
47.237.14.220,2087,2087,true,SIN,Asia Pacific,Singapore,91,4.66
8.217.127.73,2052,2052,false,HKG,Asia Pacific,Hong Kong,43,4.65
8.222.183.242,2096,2096,true,SIN,Asia Pacific,Singapore,94,4.65
47.243.183.127,2095,2095,false,HKG,Asia Pacific,Hong Kong,57,4.65
47.236.237.90,2052,2052,false,SIN,Asia Pacific,Singapore,19,4.65
47.245.102.52,2083,2083,true,SIN,Asia Pacific,Singapore,42,4.65
47.237.95.140,2095,2095,false,SIN,Asia Pacific,Singapore,15,4.64
8.218.222.36,2082,2082,false,HKG,Asia Pacific,Hong Kong,36,4.64
47.76.159.146,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,4.64
8.222.162.45,2052,2052,false,SIN,Asia Pacific,Singapore,33,4.63
8.210.66.190,2053,2053,true,HKG,Asia Pacific,Hong Kong,53,4.63
47.245.118.70,8443,8443,true,SIN,Asia Pacific,Singapore,29,4.63
8.222.134.170,2096,2096,true,SIN,Asia Pacific,Singapore,60,4.62
47.242.79.71,2052,2052,false,HKG,Asia Pacific,Hong Kong,57,4.62
8.217.207.60,2052,2052,false,HKG,Asia Pacific,Hong Kong,44,4.62
47.237.100.206,2095,2095,false,SIN,Asia Pacific,Singapore,22,4.62
47.237.82.15,2087,2087,true,SIN,Asia Pacific,Singapore,77,4.62
8.217.85.14,2086,2086,false,HKG,Asia Pacific,Hong Kong,128,4.61
47.237.100.206,8080,8080,false,SIN,Asia Pacific,Singapore,27,4.61
47.237.95.13,2087,2087,true,SIN,Asia Pacific,Singapore,114,4.61
47.236.123.133,2082,2082,false,SIN,Asia Pacific,Singapore,16,4.61
8.222.191.138,2053,2053,true,SIN,Asia Pacific,Singapore,51,4.61
8.210.174.156,2096,2096,true,HKG,Asia Pacific,Hong Kong,49,4.61
47.243.60.150,80,80,false,HKG,Asia Pacific,Hong Kong,41,4.60
47.243.206.150,2053,2053,true,HKG,Asia Pacific,Hong Kong,96,4.60
47.242.174.27,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,4.60
47.242.174.27,2096,2096,true,HKG,Asia Pacific,Hong Kong,41,4.60
47.242.155.183,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,4.59
47.236.254.120,8880,8880,false,SIN,Asia Pacific,Singapore,27,4.59
47.236.237.90,8880,8880,false,SIN,Asia Pacific,Singapore,23,4.58
47.237.0.31,2095,2095,false,SIN,Asia Pacific,Singapore,57,4.58
47.237.95.13,2096,2096,true,SIN,Asia Pacific,Singapore,77,4.58
8.222.165.117,2052,2052,false,SIN,Asia Pacific,Singapore,8,4.58
47.243.27.217,2086,2086,false,HKG,Asia Pacific,Hong Kong,64,4.58
47.242.59.216,8443,8443,true,HKG,Asia Pacific,Hong Kong,54,4.58
47.236.17.193,2095,2095,false,SIN,Asia Pacific,Singapore,30,4.58
8.218.2.181,80,80,false,HKG,Asia Pacific,Hong Kong,53,4.58
47.236.169.141,8080,8080,false,SIN,Asia Pacific,Singapore,29,4.57
47.242.17.250,2083,2083,true,HKG,Asia Pacific,Hong Kong,120,4.57
8.219.132.64,2052,2052,false,SIN,Asia Pacific,Singapore,14,4.57
47.236.17.193,8880,8880,false,SIN,Asia Pacific,Singapore,38,4.57
47.236.254.120,2083,2083,true,SIN,Asia Pacific,Singapore,37,4.57
47.76.204.76,8880,8880,false,HKG,Asia Pacific,Hong Kong,53,4.57
8.210.39.96,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,4.57
47.242.157.96,8080,8080,false,HKG,Asia Pacific,Hong Kong,54,4.56
8.222.144.50,2082,2082,false,SIN,Asia Pacific,Singapore,12,4.56
47.243.91.58,8880,8880,false,HKG,Asia Pacific,Hong Kong,54,4.56
47.236.102.102,2083,2083,true,SIN,Asia Pacific,Singapore,61,4.56
47.236.145.85,2052,2052,false,SIN,Asia Pacific,Singapore,16,4.56
47.236.169.141,8443,8443,true,SIN,Asia Pacific,Singapore,52,4.55
47.245.84.124,2083,2083,true,SIN,Asia Pacific,Singapore,29,4.55
47.243.86.79,2053,2053,true,HKG,Asia Pacific,Hong Kong,58,4.55
47.243.107.148,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,4.55
47.76.77.103,2052,2052,false,HKG,Asia Pacific,Hong Kong,136,4.55
47.237.94.140,2087,2087,true,SIN,Asia Pacific,Singapore,68,4.55
47.243.139.243,2083,2083,true,HKG,Asia Pacific,Hong Kong,80,4.55
8.210.203.7,2095,2095,false,HKG,Asia Pacific,Hong Kong,54,4.55
47.242.155.183,2083,2083,true,HKG,Asia Pacific,Hong Kong,65,4.55
47.236.170.225,2052,2052,false,SIN,Asia Pacific,Singapore,30,4.55
8.217.164.10,8080,8080,false,HKG,Asia Pacific,Hong Kong,43,4.54
47.76.49.246,2053,2053,true,HKG,Asia Pacific,Hong Kong,112,4.54
