IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.236.118.216,2053,2053,true,SIN,Asia Pacific,Singapore,56,7.05
47.236.144.208,2087,2087,true,SIN,Asia Pacific,Singapore,62,7.05
47.243.27.217,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,7.04
47.236.144.196,8880,8880,false,SIN,Asia Pacific,Singapore,19,7.04
47.242.155.183,80,80,false,HKG,Asia Pacific,Hong Kong,45,7.04
8.210.101.157,2082,2082,false,HKG,Asia Pacific,Hong Kong,139,7.04
47.242.79.71,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,7.04
47.242.202.230,8443,8443,true,HKG,Asia Pacific,Hong Kong,60,7.04
8.219.147.58,2096,2096,true,SIN,Asia Pacific,Singapore,99,7.03
8.218.126.53,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,7.03
47.237.95.140,2083,2083,true,SIN,Asia Pacific,Singapore,80,7.03
47.236.144.196,2086,2086,false,SIN,Asia Pacific,Singapore,9,7.03
8.222.183.242,8080,8080,false,SIN,Asia Pacific,Singapore,23,7.02
47.237.8.82,8080,8080,false,SIN,Asia Pacific,Singapore,31,7.02
8.210.34.188,2053,2053,true,HKG,Asia Pacific,Hong Kong,42,7.02
8.219.5.10,443,443,true,SIN,Asia Pacific,Singapore,39,7.02
8.218.52.115,2095,2095,false,HKG,Asia Pacific,Hong Kong,48,7.02
47.236.144.208,2083,2083,true,SIN,Asia Pacific,Singapore,58,7.01
8.210.245.224,2083,2083,true,HKG,Asia Pacific,Hong Kong,43,7.01
8.219.107.135,8880,8880,false,SIN,Asia Pacific,Singapore,20,7.01
8.222.165.117,8443,8443,true,SIN,Asia Pacific,Singapore,177,7.01
8.218.22.210,8080,8080,false,HKG,Asia Pacific,Hong Kong,36,7.01
47.236.104.11,2052,2052,false,SIN,Asia Pacific,Singapore,27,7.00
8.219.66.156,8080,8080,false,NRT,Asia Pacific,Tokyo,92,7.00
47.236.130.95,8880,8880,false,SIN,Asia Pacific,Singapore,11,7.00
47.236.144.196,2087,2087,true,SIN,Asia Pacific,Singapore,55,7.00
8.222.137.192,2083,2083,true,SIN,Asia Pacific,Singapore,94,7.00
8.217.250.222,8443,8443,true,HKG,Asia Pacific,Hong Kong,56,7.00
47.243.27.217,2096,2096,true,HKG,Asia Pacific,Hong Kong,88,6.99
8.217.121.207,2053,2053,true,HKG,Asia Pacific,Hong Kong,72,6.99
8.222.181.117,8443,8443,true,SIN,Asia Pacific,Singapore,61,6.99
8.219.201.8,2082,2082,false,SIN,Asia Pacific,Singapore,21,6.99
8.217.164.10,8443,8443,true,HKG,Asia Pacific,Hong Kong,53,6.98
47.236.93.176,2095,2095,false,SIN,Asia Pacific,Singapore,21,6.98
8.210.34.188,2082,2082,false,HKG,Asia Pacific,Hong Kong,36,6.98
8.217.250.5,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,6.98
47.243.60.150,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,6.98
8.218.2.181,2096,2096,true,HKG,Asia Pacific,Hong Kong,98,6.97
8.218.201.73,2083,2083,true,HKG,Asia Pacific,Hong Kong,188,6.96
8.219.210.57,2096,2096,true,SIN,Asia Pacific,Singapore,100,6.96
47.237.86.185,8880,8880,false,SIN,Asia Pacific,Singapore,38,6.96
8.219.111.147,8443,8443,true,SIN,Asia Pacific,Singapore,61,6.95
47.236.144.208,2052,2052,false,SIN,Asia Pacific,Singapore,29,6.95
8.222.180.86,2086,2086,false,SIN,Asia Pacific,Singapore,18,6.95
47.236.169.15,80,80,false,SIN,Asia Pacific,Singapore,52,6.94
47.236.180.51,2086,2086,false,SIN,Asia Pacific,Singapore,49,6.94
47.243.90.180,2096,2096,true,HKG,Asia Pacific,Hong Kong,61,6.94
47.236.10.100,2096,2096,true,SIN,Asia Pacific,Singapore,69,6.94
8.218.18.235,8880,8880,false,HKG,Asia Pacific,Hong Kong,43,6.94
47.236.117.48,2096,2096,true,SIN,Asia Pacific,Singapore,55,6.93
47.236.158.158,8880,8880,false,SIN,Asia Pacific,Singapore,15,6.93
8.218.143.10,2087,2087,true,HKG,Asia Pacific,Hong Kong,102,6.93
47.242.176.237,8880,8880,false,HKG,Asia Pacific,Hong Kong,49,6.93
47.236.123.133,8443,8443,true,SIN,Asia Pacific,Singapore,63,6.93
47.236.158.158,8080,8080,false,SIN,Asia Pacific,Singapore,11,6.92
8.219.189.143,2052,2052,false,SIN,Asia Pacific,Singapore,19,6.92
8.219.4.122,8880,8880,false,SIN,Asia Pacific,Singapore,11,6.92
47.242.17.250,8443,8443,true,HKG,Asia Pacific,Hong Kong,76,6.92
8.210.3.24,2053,2053,true,HKG,Asia Pacific,Hong Kong,41,6.91
8.210.156.6,2053,2053,true,HKG,Asia Pacific,Hong Kong,80,6.90
47.236.144.156,2086,2086,false,SIN,Asia Pacific,Singapore,35,6.90
8.218.122.55,2096,2096,true,HKG,Asia Pacific,Hong Kong,134,6.90
47.236.202.91,8880,8880,false,SIN,Asia Pacific,Singapore,18,6.90
8.218.3.12,8443,8443,true,HKG,Asia Pacific,Hong Kong,94,6.89
8.222.214.231,2083,2083,true,SIN,Asia Pacific,Singapore,98,6.89
47.242.252.237,2087,2087,true,HKG,Asia Pacific,Hong Kong,99,6.89
8.219.174.142,2083,2083,true,SIN,Asia Pacific,Singapore,78,6.89
8.222.167.147,2086,2086,false,SIN,Asia Pacific,Singapore,19,6.89
47.236.104.11,2087,2087,true,SIN,Asia Pacific,Singapore,55,6.89
8.218.65.237,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,6.89
47.236.170.225,2096,2096,true,SIN,Asia Pacific,Singapore,79,6.89
47.237.100.206,2096,2096,true,SIN,Asia Pacific,Singapore,70,6.88
8.222.187.4,80,80,false,SIN,Asia Pacific,Singapore,26,6.88
8.218.143.10,2096,2096,true,HKG,Asia Pacific,Hong Kong,75,6.87
47.236.166.131,2086,2086,false,SIN,Asia Pacific,Singapore,8,6.87
8.219.191.40,2087,2087,true,SIN,Asia Pacific,Singapore,160,6.87
8.210.66.190,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,6.87
8.210.39.96,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,6.87
8.222.162.45,2053,2053,true,SIN,Asia Pacific,Singapore,74,6.86
8.222.191.138,2053,2053,true,SIN,Asia Pacific,Singapore,99,6.86
47.236.144.208,2096,2096,true,SIN,Asia Pacific,Singapore,78,6.86
8.219.174.213,2082,2082,false,SIN,Asia Pacific,Singapore,20,6.86
47.242.252.237,8443,8443,true,HKG,Asia Pacific,Hong Kong,62,6.86
47.237.10.1,2095,2095,false,SIN,Asia Pacific,Singapore,21,6.85
8.219.132.64,2095,2095,false,SIN,Asia Pacific,Singapore,8,6.85
47.243.183.127,2052,2052,false,HKG,Asia Pacific,Hong Kong,63,6.85
8.222.237.131,2083,2083,true,SIN,Asia Pacific,Singapore,72,6.85
47.237.94.140,2095,2095,false,SIN,Asia Pacific,Singapore,19,6.85
8.217.251.62,80,80,false,HKG,Asia Pacific,Hong Kong,42,6.84
47.243.139.243,2083,2083,true,HKG,Asia Pacific,Hong Kong,96,6.84
8.222.184.198,2087,2087,true,SIN,Asia Pacific,Singapore,47,6.84
8.222.174.108,8880,8880,false,SIN,Asia Pacific,Singapore,26,6.84
8.219.139.13,2053,2053,true,SIN,Asia Pacific,Singapore,56,6.83
47.237.95.146,8080,8080,false,SIN,Asia Pacific,Singapore,17,6.83
8.222.187.4,2086,2086,false,SIN,Asia Pacific,Singapore,17,6.82
8.222.222.64,8880,8880,false,SIN,Asia Pacific,Singapore,7,6.82
47.236.97.90,2052,2052,false,SIN,Asia Pacific,Singapore,23,6.82
8.219.240.160,2053,2053,true,SIN,Asia Pacific,Singapore,102,6.81
47.243.27.217,2052,2052,false,HKG,Asia Pacific,Hong Kong,35,6.81
8.218.146.204,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,6.81
8.222.137.192,2095,2095,false,SIN,Asia Pacific,Singapore,9,6.81
47.236.170.225,2052,2052,false,SIN,Asia Pacific,Singapore,20,6.81
8.219.103.65,8880,8880,false,SIN,Asia Pacific,Singapore,21,6.81
8.218.18.132,2083,2083,true,HKG,Asia Pacific,Hong Kong,56,6.81
8.222.193.65,2052,2052,false,SIN,Asia Pacific,Singapore,3,6.81
47.237.82.15,2052,2052,false,SIN,Asia Pacific,Singapore,24,6.80
8.222.214.231,8880,8880,false,SIN,Asia Pacific,Singapore,18,6.80
47.236.83.239,8443,8443,true,SIN,Asia Pacific,Singapore,53,6.80
8.218.181.189,8443,8443,true,HKG,Asia Pacific,Hong Kong,108,6.79
47.236.102.102,8443,8443,true,SIN,Asia Pacific,Singapore,57,6.79
8.217.207.60,2087,2087,true,HKG,Asia Pacific,Hong Kong,70,6.79
8.210.207.214,8443,8443,true,HKG,Asia Pacific,Hong Kong,38,6.79
8.222.134.170,2095,2095,false,SIN,Asia Pacific,Singapore,27,6.79
47.236.169.141,8880,8880,false,SIN,Asia Pacific,Singapore,27,6.79
8.222.156.242,2087,2087,true,SIN,Asia Pacific,Singapore,73,6.79
47.243.90.180,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,6.79
8.219.49.65,8443,8443,true,SIN,Asia Pacific,Singapore,22,6.78
8.210.156.6,8080,8080,false,HKG,Asia Pacific,Hong Kong,37,6.78
8.218.65.237,2095,2095,false,HKG,Asia Pacific,Hong Kong,55,6.78
47.236.165.25,2083,2083,true,SIN,Asia Pacific,Singapore,79,6.78
47.243.206.150,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,6.78
8.219.117.198,2083,2083,true,SIN,Asia Pacific,Singapore,78,6.78
47.236.10.182,2087,2087,true,SIN,Asia Pacific,Singapore,73,6.78
47.242.155.183,2083,2083,true,HKG,Asia Pacific,Hong Kong,105,6.77
47.237.81.112,80,80,false,SIN,Asia Pacific,Singapore,9,6.77
8.219.174.142,2095,2095,false,SIN,Asia Pacific,Singapore,35,6.77
8.219.0.162,8443,8443,true,SIN,Asia Pacific,Singapore,42,6.77
8.210.21.65,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,6.77
8.217.149.28,2087,2087,true,HKG,Asia Pacific,Hong Kong,48,6.76
47.236.87.246,8080,8080,false,SIN,Asia Pacific,Singapore,11,6.76
8.222.164.209,2052,2052,false,SIN,Asia Pacific,Singapore,32,6.76
47.236.164.215,8080,8080,false,SIN,Asia Pacific,Singapore,24,6.75
8.219.139.13,2087,2087,true,SIN,Asia Pacific,Singapore,65,6.75
47.242.17.250,2053,2053,true,HKG,Asia Pacific,Hong Kong,50,6.75
47.236.9.152,2086,2086,false,SIN,Asia Pacific,Singapore,28,6.75
8.218.8.142,2053,2053,true,HKG,Asia Pacific,Hong Kong,69,6.74
47.236.171.205,2095,2095,false,SIN,Asia Pacific,Singapore,50,6.74
47.236.130.95,2096,2096,true,SIN,Asia Pacific,Singapore,5,6.74
8.217.232.246,8443,8443,true,HKG,Asia Pacific,Hong Kong,65,6.74
47.236.80.110,2087,2087,true,SIN,Asia Pacific,Singapore,43,6.73
8.222.162.45,2082,2082,false,SIN,Asia Pacific,Singapore,11,6.73
47.236.169.15,8443,8443,true,SIN,Asia Pacific,Singapore,50,6.73
47.236.9.152,2083,2083,true,SIN,Asia Pacific,Singapore,104,6.73
47.237.95.146,2083,2083,true,SIN,Asia Pacific,Singapore,80,6.72
8.222.164.209,2053,2053,true,SIN,Asia Pacific,Singapore,85,6.72
8.222.187.4,2052,2052,false,SIN,Asia Pacific,Singapore,34,6.72
47.236.158.158,2095,2095,false,SIN,Asia Pacific,Singapore,13,6.72
47.236.172.95,8080,8080,false,SIN,Asia Pacific,Singapore,40,6.72
8.217.250.5,2083,2083,true,HKG,Asia Pacific,Hong Kong,121,6.71
8.218.85.128,2086,2086,false,HKG,Asia Pacific,Hong Kong,64,6.71
47.243.60.150,80,80,false,HKG,Asia Pacific,Hong Kong,54,6.71
47.236.167.231,8880,8880,false,SIN,Asia Pacific,Singapore,14,6.71
8.222.136.247,2082,2082,false,SIN,Asia Pacific,Singapore,20,6.70
47.236.144.208,80,80,false,SIN,Asia Pacific,Singapore,8,6.70
8.217.239.116,2087,2087,true,HKG,Asia Pacific,Hong Kong,108,6.70
8.210.65.1,8880,8880,false,HKG,Asia Pacific,Hong Kong,43,6.69
47.237.86.185,8443,8443,true,SIN,Asia Pacific,Singapore,83,6.69
8.219.40.37,2086,2086,false,SIN,Asia Pacific,Singapore,20,6.69
47.76.37.57,2083,2083,true,HKG,Asia Pacific,Hong Kong,74,6.68
47.236.118.216,2096,2096,true,SIN,Asia Pacific,Singapore,58,6.68
8.217.193.25,2053,2053,true,HKG,Asia Pacific,Hong Kong,70,6.68
8.218.211.17,2086,2086,false,HKG,Asia Pacific,Hong Kong,48,6.68
8.222.156.242,8080,8080,false,SIN,Asia Pacific,Singapore,10,6.68
47.76.204.76,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,6.68
8.222.222.64,8080,8080,false,SIN,Asia Pacific,Singapore,12,6.67
47.76.204.76,2087,2087,true,HKG,Asia Pacific,Hong Kong,65,6.67
8.217.147.230,2087,2087,true,HKG,Asia Pacific,Hong Kong,62,6.66
47.236.169.15,8080,8080,false,SIN,Asia Pacific,Singapore,19,6.66
47.243.203.119,8880,8880,false,HKG,Asia Pacific,Hong Kong,47,6.66
47.237.11.182,2095,2095,false,SIN,Asia Pacific,Singapore,18,6.65
47.245.102.52,8443,8443,true,SIN,Asia Pacific,Singapore,18,6.65
8.222.167.147,2083,2083,true,SIN,Asia Pacific,Singapore,138,6.65
47.237.8.82,8443,8443,true,SIN,Asia Pacific,Singapore,124,6.64
47.236.144.156,8443,8443,true,SIN,Asia Pacific,Singapore,56,6.64
8.218.65.237,2086,2086,false,HKG,Asia Pacific,Hong Kong,35,6.64
47.236.125.62,2053,2053,true,NRT,Asia Pacific,Tokyo,166,6.64
8.219.201.245,2082,2082,false,SIN,Asia Pacific,Singapore,31,6.64
47.242.157.96,8080,8080,false,HKG,Asia Pacific,Hong Kong,46,6.64
47.236.146.249,2083,2083,true,SIN,Asia Pacific,Singapore,78,6.63
8.222.165.117,2086,2086,false,SIN,Asia Pacific,Singapore,24,6.63
8.217.147.230,8443,8443,true,HKG,Asia Pacific,Hong Kong,60,6.63
8.222.191.138,2083,2083,true,SIN,Asia Pacific,Singapore,47,6.62
8.222.181.117,2096,2096,true,SIN,Asia Pacific,Singapore,86,6.62
8.219.66.156,2052,2052,false,NRT,Asia Pacific,Tokyo,93,6.62
8.219.103.65,2052,2052,false,SIN,Asia Pacific,Singapore,17,6.62
47.236.123.133,2083,2083,true,SIN,Asia Pacific,Singapore,23,6.62
8.218.142.253,2053,2053,true,HKG,Asia Pacific,Hong Kong,70,6.62
47.243.91.58,8080,8080,false,HKG,Asia Pacific,Hong Kong,53,6.61
8.219.147.58,2087,2087,true,SIN,Asia Pacific,Singapore,86,6.61
8.222.249.190,2083,2083,true,SIN,Asia Pacific,Singapore,107,6.60
47.236.144.156,2053,2053,true,SIN,Asia Pacific,Singapore,69,6.60
8.217.121.207,2087,2087,true,HKG,Asia Pacific,Hong Kong,49,6.60
47.237.95.140,2052,2052,false,SIN,Asia Pacific,Singapore,9,6.60
47.237.100.206,8443,8443,true,SIN,Asia Pacific,Singapore,61,6.60
47.236.125.62,2053,2053,true,NRT,Asia Pacific,Tokyo,125,6.59
47.236.165.25,2083,2083,true,SIN,Asia Pacific,Singapore,92,6.59
47.243.206.150,8080,8080,false,HKG,Asia Pacific,Hong Kong,63,6.59
47.236.144.208,80,80,false,SIN,Asia Pacific,Singapore,19,6.59
8.218.3.12,80,80,false,HKG,Asia Pacific,Hong Kong,43,6.59
47.237.81.112,2053,2053,true,SIN,Asia Pacific,Singapore,73,6.59
47.236.125.62,2083,2083,true,NRT,Asia Pacific,Tokyo,135,6.58
47.236.165.25,8880,8880,false,SIN,Asia Pacific,Singapore,46,6.58
8.222.144.50,8880,8880,false,SIN,Asia Pacific,Singapore,235,6.58
8.217.121.207,2053,2053,true,HKG,Asia Pacific,Hong Kong,45,6.58
8.222.222.64,2052,2052,false,SIN,Asia Pacific,Singapore,7,6.57
47.236.202.91,8080,8080,false,SIN,Asia Pacific,Singapore,20,6.57
8.210.55.134,2082,2082,false,HKG,Asia Pacific,Hong Kong,45,6.57
47.237.8.82,8080,8080,false,SIN,Asia Pacific,Singapore,12,6.57
8.210.156.6,2052,2052,false,HKG,Asia Pacific,Hong Kong,43,6.57
47.237.8.82,2082,2082,false,SIN,Asia Pacific,Singapore,33,6.57
47.237.92.26,8443,8443,true,SIN,Asia Pacific,Singapore,44,6.56
8.210.100.23,2052,2052,false,HKG,Asia Pacific,Hong Kong,37,6.55
47.242.79.71,2053,2053,true,HKG,Asia Pacific,Hong Kong,166,6.55
47.236.130.95,2053,2053,true,SIN,Asia Pacific,Singapore,85,6.55
8.222.183.242,2053,2053,true,SIN,Asia Pacific,Singapore,100,6.55
8.219.174.213,8443,8443,true,SIN,Asia Pacific,Singapore,78,6.55
47.243.234.9,2053,2053,true,HKG,Asia Pacific,Hong Kong,132,6.55
8.222.183.242,2053,2053,true,SIN,Asia Pacific,Singapore,59,6.54
47.236.169.141,2095,2095,false,SIN,Asia Pacific,Singapore,18,6.54
47.236.5.223,2053,2053,true,SIN,Asia Pacific,Singapore,71,6.54
8.222.183.242,8443,8443,true,SIN,Asia Pacific,Singapore,98,6.54
47.237.95.13,2083,2083,true,SIN,Asia Pacific,Singapore,63,6.53
47.236.123.133,2053,2053,true,SIN,Asia Pacific,Singapore,70,6.53
8.222.179.231,8880,8880,false,SIN,Asia Pacific,Singapore,18,6.53
47.236.10.100,2083,2083,true,SIN,Asia Pacific,Singapore,123,6.53
8.210.100.23,2096,2096,true,HKG,Asia Pacific,Hong Kong,44,6.53
8.219.4.122,2082,2082,false,SIN,Asia Pacific,Singapore,2,6.53
8.222.208.38,80,80,false,SIN,Asia Pacific,Singapore,28,6.52
8.219.60.54,2087,2087,true,SIN,Asia Pacific,Singapore,38,6.52
8.218.18.132,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,6.52
47.242.232.14,8080,8080,false,HKG,Asia Pacific,Hong Kong,57,6.52
47.243.183.127,2053,2053,true,HKG,Asia Pacific,Hong Kong,115,6.52
47.236.180.51,2087,2087,true,SIN,Asia Pacific,Singapore,71,6.51
47.236.144.196,2052,2052,false,SIN,Asia Pacific,Singapore,15,6.51
47.242.252.237,2086,2086,false,HKG,Asia Pacific,Hong Kong,36,6.51
47.237.82.15,2086,2086,false,SIN,Asia Pacific,Singapore,16,6.51
47.236.97.90,80,80,false,SIN,Asia Pacific,Singapore,17,6.51
47.242.234.127,2052,2052,false,HKG,Asia Pacific,Hong Kong,43,6.51
47.236.171.205,2052,2052,false,SIN,Asia Pacific,Singapore,30,6.51
8.218.8.142,2086,2086,false,HKG,Asia Pacific,Hong Kong,54,6.51
8.222.134.170,2083,2083,true,SIN,Asia Pacific,Singapore,90,6.50
8.219.5.10,2095,2095,false,SIN,Asia Pacific,Singapore,3,6.50
47.236.167.231,2087,2087,true,SIN,Asia Pacific,Singapore,106,6.50
47.236.144.196,2095,2095,false,SIN,Asia Pacific,Singapore,32,6.50
8.219.1.92,80,80,false,SIN,Asia Pacific,Singapore,7,6.50
47.236.17.193,2052,2052,false,SIN,Asia Pacific,Singapore,20,6.49
8.210.174.156,2096,2096,true,HKG,Asia Pacific,Hong Kong,51,6.49
47.236.167.231,2053,2053,true,SIN,Asia Pacific,Singapore,63,6.49
8.219.42.72,443,443,true,SIN,Asia Pacific,Singapore,75,6.49
47.236.170.54,2087,2087,true,SIN,Asia Pacific,Singapore,57,6.48
8.210.100.23,2087,2087,true,HKG,Asia Pacific,Hong Kong,60,6.48
47.243.139.85,2053,2053,true,HKG,Asia Pacific,Hong Kong,64,6.48
47.237.11.182,2082,2082,false,SIN,Asia Pacific,Singapore,16,6.48
8.219.240.160,2096,2096,true,SIN,Asia Pacific,Singapore,36,6.47
47.237.100.206,2052,2052,false,SIN,Asia Pacific,Singapore,38,6.47
47.236.165.25,2087,2087,true,SIN,Asia Pacific,Singapore,53,6.47
8.210.3.24,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,6.46
47.236.174.206,8880,8880,false,SIN,Asia Pacific,Singapore,18,6.46
8.222.162.45,2096,2096,true,SIN,Asia Pacific,Singapore,108,6.46
47.242.59.216,2083,2083,true,HKG,Asia Pacific,Hong Kong,60,6.46
8.222.136.247,2052,2052,false,SIN,Asia Pacific,Singapore,23,6.45
8.222.146.222,2086,2086,false,SIN,Asia Pacific,Singapore,7,6.45
8.222.237.131,8443,8443,true,SIN,Asia Pacific,Singapore,23,6.45
8.219.11.158,2083,2083,true,SIN,Asia Pacific,Singapore,40,6.45
8.210.146.108,2052,2052,false,HKG,Asia Pacific,Hong Kong,67,6.44
8.222.191.138,2082,2082,false,SIN,Asia Pacific,Singapore,27,6.44
8.218.52.115,2053,2053,true,HKG,Asia Pacific,Hong Kong,88,6.44
8.210.175.109,2096,2096,true,HKG,Asia Pacific,Hong Kong,45,6.44
8.217.221.165,2086,2086,false,HKG,Asia Pacific,Hong Kong,46,6.44
47.236.164.215,8880,8880,false,SIN,Asia Pacific,Singapore,17,6.44
47.243.91.58,2082,2082,false,HKG,Asia Pacific,Hong Kong,44,6.43
47.236.97.90,2083,2083,true,SIN,Asia Pacific,Singapore,42,6.43
47.243.60.150,2053,2053,true,HKG,Asia Pacific,Hong Kong,53,6.43
47.238.6.102,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,6.42
8.222.222.64,2096,2096,true,SIN,Asia Pacific,Singapore,85,6.42
47.236.205.188,2083,2083,true,SIN,Asia Pacific,Singapore,94,6.42
8.218.243.95,2087,2087,true,HKG,Asia Pacific,Hong Kong,80,6.41
47.243.86.79,2083,2083,true,HKG,Asia Pacific,Hong Kong,40,6.40
8.219.78.188,8880,8880,false,SIN,Asia Pacific,Singapore,9,6.40
47.236.123.133,8880,8880,false,SIN,Asia Pacific,Singapore,9,6.40
8.222.156.242,8880,8880,false,SIN,Asia Pacific,Singapore,13,6.40
8.222.146.222,2052,2052,false,SIN,Asia Pacific,Singapore,41,6.40
8.219.50.180,2083,2083,true,SIN,Asia Pacific,Singapore,33,6.40
47.237.95.13,2052,2052,false,SIN,Asia Pacific,Singapore,11,6.39
47.76.159.146,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,6.39
8.222.191.138,2053,2053,true,SIN,Asia Pacific,Singapore,88,6.39
47.236.180.51,80,80,false,SIN,Asia Pacific,Singapore,23,6.39
8.219.114.201,2086,2086,false,SIN,Asia Pacific,Singapore,21,6.39
47.236.83.239,2053,2053,true,SIN,Asia Pacific,Singapore,54,6.39
8.218.188.129,2053,2053,true,HKG,Asia Pacific,Hong Kong,93,6.38
8.222.187.4,2082,2082,false,SIN,Asia Pacific,Singapore,6,6.38
8.222.146.222,2082,2082,false,SIN,Asia Pacific,Singapore,18,6.38
47.236.169.141,8080,8080,false,SIN,Asia Pacific,Singapore,8,6.38
47.236.97.90,8880,8880,false,SIN,Asia Pacific,Singapore,5,6.38
8.219.210.64,2083,2083,true,SIN,Asia Pacific,Singapore,75,6.37
47.236.144.196,2087,2087,true,SIN,Asia Pacific,Singapore,64,6.37
8.222.180.86,2096,2096,true,SIN,Asia Pacific,Singapore,121,6.37
8.218.188.129,8443,8443,true,HKG,Asia Pacific,Hong Kong,123,6.37
8.210.3.24,443,443,true,HKG,Asia Pacific,Hong Kong,42,6.37
8.210.174.156,2053,2053,true,HKG,Asia Pacific,Hong Kong,46,6.37
8.219.100.168,8080,8080,false,SIN,Asia Pacific,Singapore,7,6.36
47.243.169.63,8443,8443,true,HKG,Asia Pacific,Hong Kong,100,6.36
47.236.118.216,2095,2095,false,SIN,Asia Pacific,Singapore,17,6.35
8.222.179.231,2082,2082,false,SIN,Asia Pacific,Singapore,24,6.35
8.218.143.10,2052,2052,false,HKG,Asia Pacific,Hong Kong,59,6.35
47.245.105.224,8443,8443,true,SIN,Asia Pacific,Singapore,31,6.35
8.219.49.65,2053,2053,true,SIN,Asia Pacific,Singapore,34,6.34
47.242.234.127,2087,2087,true,HKG,Asia Pacific,Hong Kong,154,6.34
8.222.237.131,80,80,false,SIN,Asia Pacific,Singapore,42,6.34
47.236.9.152,80,80,false,SIN,Asia Pacific,Singapore,43,6.34
8.222.180.86,2096,2096,true,SIN,Asia Pacific,Singapore,56,6.33
47.236.254.120,80,80,false,SIN,Asia Pacific,Singapore,82,6.33
8.217.127.73,2087,2087,true,HKG,Asia Pacific,Hong Kong,68,6.33
47.242.79.71,2096,2096,true,HKG,Asia Pacific,Hong Kong,102,6.33
47.236.144.48,8080,8080,false,SIN,Asia Pacific,Singapore,10,6.33
47.243.42.219,2053,2053,true,HKG,Asia Pacific,Hong Kong,91,6.33
8.217.221.165,8080,8080,false,HKG,Asia Pacific,Hong Kong,69,6.33
8.222.156.242,2082,2082,false,SIN,Asia Pacific,Singapore,13,6.32
47.237.11.182,8080,8080,false,SIN,Asia Pacific,Singapore,3,6.32
47.237.11.182,2095,2095,false,SIN,Asia Pacific,Singapore,34,6.32
8.219.201.8,2053,2053,true,SIN,Asia Pacific,Singapore,24,6.32
47.76.204.76,80,80,false,HKG,Asia Pacific,Hong Kong,38,6.31
8.222.144.50,2052,2052,false,SIN,Asia Pacific,Singapore,20,6.31
8.219.0.162,2052,2052,false,SIN,Asia Pacific,Singapore,7,6.31
47.236.93.176,8880,8880,false,SIN,Asia Pacific,Singapore,8,6.31
47.236.169.15,80,80,false,SIN,Asia Pacific,Singapore,16,6.31
47.236.9.152,8443,8443,true,SIN,Asia Pacific,Singapore,40,6.31
8.219.60.54,2096,2096,true,SIN,Asia Pacific,Singapore,70,6.30
8.222.136.247,8880,8880,false,SIN,Asia Pacific,Singapore,18,6.30
8.218.3.12,2053,2053,true,HKG,Asia Pacific,Hong Kong,90,6.30
47.237.11.182,2082,2082,false,SIN,Asia Pacific,Singapore,22,6.30
47.236.254.120,8080,8080,false,SIN,Asia Pacific,Singapore,55,6.29
47.236.118.216,2083,2083,true,SIN,Asia Pacific,Singapore,92,6.28
8.218.18.235,2053,2053,true,HKG,Asia Pacific,Hong Kong,101,6.28
8.219.40.37,80,80,false,SIN,Asia Pacific,Singapore,5,6.28
8.210.245.224,8443,8443,true,HKG,Asia Pacific,Hong Kong,44,6.28
8.210.100.23,2053,2053,true,HKG,Asia Pacific,Hong Kong,121,6.28
8.222.144.50,8443,8443,true,SIN,Asia Pacific,Singapore,91,6.27
47.237.8.82,8880,8880,false,SIN,Asia Pacific,Singapore,26,6.27
47.243.90.180,8443,8443,true,HKG,Asia Pacific,Hong Kong,62,6.27
47.236.144.208,8880,8880,false,SIN,Asia Pacific,Singapore,29,6.27
8.217.221.165,8443,8443,true,HKG,Asia Pacific,Hong Kong,58,6.27
47.76.49.246,2053,2053,true,HKG,Asia Pacific,Hong Kong,48,6.27
8.218.126.53,2052,2052,false,HKG,Asia Pacific,Hong Kong,44,6.27
8.222.165.117,2087,2087,true,SIN,Asia Pacific,Singapore,80,6.27
47.237.82.15,8880,8880,false,SIN,Asia Pacific,Singapore,48,6.26
47.236.254.120,2052,2052,false,SIN,Asia Pacific,Singapore,16,6.26
8.210.174.156,2095,2095,false,HKG,Asia Pacific,Hong Kong,36,6.26
47.236.87.246,8880,8880,false,SIN,Asia Pacific,Singapore,29,6.26
8.210.101.157,2052,2052,false,HKG,Asia Pacific,Hong Kong,52,6.26
47.242.202.230,2083,2083,true,HKG,Asia Pacific,Hong Kong,108,6.26
8.222.181.117,2086,2086,false,SIN,Asia Pacific,Singapore,11,6.26
